ID;Etapa;Ação;Ator;Contexto;Suporte Pedagógico;Categorias
166;Conceituação;Revisar mapa conceitual com conhecimento adquirido;Alunos;Students first adapted their initial concept map to include the knowledge they acquired from project work.;Editor de mapas conceituais do SCY‑Lab;Organizadores gráficos
166;Investigação;Inspecionar mapas conceituais criados por colegas;Alunos;the experimenter made the four peer‑created concept maps available through SCY‑Lab and explained that students could use these resources during the remaining part of the lesson;Mapas conceituais de pares no SCY‑Lab;Organizadores gráficos | Colaboração estruturada
166;Investigação;Formular objetivo de busca no Search Guidance Tool;Alunos;assisted students in (1) formulating a search goal;Search Guidance Tool;Navegação guiada | Suporte scaffold
166;Investigação;Extrair informações relevantes dos mapas de pares;Alunos;extracting relevant information from these concept maps;Search Guidance Tool;Organizadores gráficos | Colaboração estruturada
166;Investigação;Avaliar utilidade/qualidade das informações;Alunos;Determine how useful they are to either improve or check your own concept map;Search Guidance Tool;Colaboração estruturada | Lista de verificação / rubricas
166;Investigação;Revisar e modificar o próprio mapa conceitual;Alunos;(5) adapting their own concept map accordingly;Editor de mapas conceituais do SCY‑Lab;Organizadores gráficos
166;Conclusão;Elaborar versão final do mapa conceitual;Alunos;A similar concept‑mapping activity was conducted in the final phase;Editor de mapas conceituais do SCY‑Lab;Organizadores gráficos
166;Conclusão;Finalizar design da casa balanceada em requisitos de moradia e emissão de CO₂;Alunos;students had completed their house design;Módulo de design do SCY‑Lab;Produção de relatório
166;Discussão;Documentar razões para (des)seleção de mapas de pares;Alunos;Indicate in the table below if and why you will be using the sample concept maps;Search Guidance Tool;Atividade metacognitiva
166;Discussão;Justificar alterações no mapa conceitual no template;Alunos;documenting and motivating their changes in the search guidance tool;Search Guidance Tool;Organizadores gráficos | Atividade metacognitiva
180;Orientação;Apresenta o contexto da simulação 'Deakin Island' e informações preliminares sobre a ilha;Professor;Each week in tutorials, tutors provided contextual information about the Island fileciteturn0file1;Briefing contextual da simulação;Introdução com recurso multimídia
180;Orientação;Organiza os alunos em grupos pequenos de 4‑6 participantes para o trabalho colaborativo;Professor;pre‑service teachers, working in small groups of four‑six fileciteturn0file1;Formação de grupos;
180;Orientação;Distribui cenários disciplinares semanais e questões de investigação;Professor;addressed weekly discipline‑focused scenarios and inquiry questions fileciteturn0file1;Cenários e perguntas;Introdução com pergunta
180;Conceituação;Formulam perguntas de investigação sobre Deakin Island;Aluno;pre‑service teachers engaged in posing and answering inquiry questions fileciteturn0file1;Dados iniciais sobre a ilha;Levantamento de questões de pesquisa
180;Conceituação;Integram prioridades transversais (Sustentabilidade, Ásia, Povos Indígenas);Professor;Where possible, the three cross‑curricula priorities of Sustainability, Asia and Australia’s engagement with Asia, and Aboriginal and Torres Strait Islander histories and cultures, were also incorporated fileciteturn0file1;Diretrizes curriculares;Demonstração / exemplos / comparações / diretrizes
180;Investigação;Coletam e analisam dados topográficos, demográficos, socioculturais e ambientais;Aluno;topographic, demographic, socio‑cultural, historical and environmental data were accrued fileciteturn0file1;Conjunto de dados da simulação;Pesquisa de campo | Coleta de evidências / dados mistos ou não especificados
180;Investigação;Resolvem cenários semanais e produzem respostas individuais avaliativas;Aluno;Individual responses to these tasks were submitted weekly and formed the first assessment fileciteturn0file1;Cenários, palestras gravadas, leituras teóricas;Protocolo definido pelo aluno / exploratória | Heurísticas
180;Investigação;Trabalham colaborativamente em pequenos grupos para resolver problemas;Aluno;pre‑service teachers, working in small groups of four‑six, addressed weekly discipline‑focused scenarios and inquiry questions fileciteturn0file1;Trabalho em grupo;Colaboração estruturada
180;Investigação;Tutores oferecem scaffolding cuidadoso às tarefas de investigação em grupo;Professor;The open‑ended, group inquiry tasks were carefully scaffolded by tutors fileciteturn0file1;Orientações e feedback;Suporte scaffold
180;Conclusão;Elaboram uma unidade de inquiry baseada em lugar para alunos do Ensino Fundamental II;Aluno;The second assessment task (due at the conclusion of the unit) involved designing a place‑based humanities inquiry unit suitable for upper primary students fileciteturn0file1;"Modelo de unidade; requisitos de avaliação";Produção de relatório | Conexão entre prática e teoria
180;Conclusão;Estruturam a unidade seguindo o modelo de investigação de Gilbert;Aluno;After the Deakin Island immersion, pre‑service teachers were introduced to Gilbert’s (2014) inquiry model and were required to structure their inquiry based on this three stage model fileciteturn0file1;Guia do modelo Gilbert;Conexão entre prática e teoria | Atividade metacognitiva
180;Discussão;Refletem sobre a experiência de imersão para completar as avaliações;Aluno;some noted the importance of being able to reflect on their immersion experience to complete assessment tasks fileciteturn0file1;Prompts de reflexão nas tarefas;Atividade metacognitiva | Conexão entre prática e teoria
180;Discussão;Respondem a um survey escrito sobre mudanças de percepção e confiança;Aluno;The second survey, completed within the final two weeks of classes, focused on perceived changes and/or improvements (if any) in their conception and approaches to inquiry‑based learning fileciteturn0file1;Questionário escrito;Quiz / enquete / avaliação formativa | Atividade metacognitiva
